Time,Prophet 30d,CB Model 30d,Prophet 60d,LR Model 240d,LR Model 30d,LR Model 60d,LR Model 120d,Prophet 120d,Theta 30d,Theta 60d,Theta 120d,Theta 240d,CB Model 60d,CB Model 240d,CB Model 120d,Prophet 240d
2019-06-26 13:00:00,1407131.1607430559,1412957.8013906484,1381063.3005116,1423836.0733746747,1424430.8359478558,1431430.4327706397,1430140.1346837517,1388353.4913765485,1446067.1724922843,1446746.0040137337,1450103.4953180945,1449185.4930943772,1427580.0360520638,1420606.637192843,1430747.3804989813,1391570.0379792515
2019-06-26 14:00:00,1422431.8549190247,1408241.6973381075,1391994.968300803,1426828.490453245,1428477.5596364369,1435478.3010197927,1434774.3344939535,1395714.6243482975,1455436.1536702379,1456273.6185763404,1459938.1614648993,1457462.6849658452,1424437.917751622,1413968.586050732,1427062.701108366,1400658.5034690066
2019-06-26 15:00:00,1414617.7351066617,1402671.3433491709,1388062.0077062012,1422889.4691392297,1425634.2402433823,1432431.7420187339,1432073.7069652546,1394118.763469826,1455070.9069032886,1455805.1129532065,1459324.6206241765,1455681.5734373466,1416333.7637654385,1404671.7630602682,1419110.7514530127,1400014.7445160656
2019-06-26 16:00:00,1398231.0528667122,1389688.6168207484,1382443.5092510127,1411441.446150534,1415537.3801708287,1421989.0878588108,1422161.2010583559,1391060.1784545088,1445424.9238747475,1445652.903648412,1448604.814818676,1444161.0444983065,1400606.533017216,1386723.938341725,1402722.4373039883,1393459.084106561
2019-06-26 17:00:00,1371093.0696043596,1366063.2773654382,1357588.623339008,1381036.8982378796,1385909.393952025,1391905.6537112282,1392787.12400816,1366552.1401519158,1419015.9256689185,1419441.9122675306,1421400.1203862757,1416999.0642214308,1371546.8617905306,1361843.3231412934,1376596.002844973,1368353.9439255425
2019-06-26 18:00:00,1341615.51743507,1324240.9017003672,1323688.1921445008,1330331.784885825,1334923.7732389874,1340678.9162412432,1342386.303383654,1333578.4312328047,1386054.1075389355,1387800.151792306,1390376.1667198066,1384459.7932757707,1328851.3711965918,1319636.3031484669,1336109.2873921092,1337614.847227426
2019-06-26 19:00:00,1299605.0016522794,1273371.1489578127,1282287.45164104,1272187.491140737,1275657.0506306165,1281368.7059840963,1283426.8099068431,1293330.05551109,1344995.8867417518,1345054.0968686116,1347020.117668147,1342566.9644068994,1276281.6337361922,1269822.4498442928,1283900.5750266458,1290040.6831613337
2019-06-26 20:00:00,1241631.2115476327,1224133.4715896817,1230476.0857668296,1219519.0049897565,1222341.0480480324,1227740.2764828235,1229585.298973175,1242804.0608289326,1302082.3313262202,1301806.3049361664,1302999.9848853776,1299275.7193937593,1232253.4163904844,1225184.055097499,1238406.063384159,1238580.076822156
2019-06-26 21:00:00,1183638.1831295625,1188622.7101570826,1175705.571880353,1185169.6456596795,1187977.0589537444,1192783.125275873,1194772.5571381918,1192707.2267510572,1270930.5440460502,1270489.3003949434,1271535.7981594168,1267815.3680304985,1196450.0007729009,1188123.1554268457,1201033.4567137726,1195854.719534658
2019-06-26 22:00:00,1170090.0540055337,1155286.9787079473,1161264.9779608345,1154219.3181271309,1156745.1603325377,1160853.7483031906,1163621.9934258994,1174346.909508814,1237452.640961058,1236729.4591184352,1238353.1372206942,1234946.5909429786,1161421.3905704273,1156169.4231614184,1163727.8767032775,1167104.0333608831
2019-06-26 23:00:00,1154566.6932307875,1125446.7910810583,1152239.792572921,1118399.9167946486,1119946.84683476,1123533.4192270115,1126931.4554379405,1163294.9505554875,1203223.7590385731,1202378.546354377,1205042.9500061872,1202978.3103011744,1128939.778256385,1131134.9824497872,1136550.1340670614,1142653.0948747005
2019-06-27 00:00:00,1147297.8930230385,1116420.1826665418,1141556.5787030377,1101229.4423876908,1108171.384316302,1109382.0114445654,1110072.6376978732,1146746.5577691179,1164955.371634249,1164046.9503165183,1167078.052501187,1165031.8409997106,1116669.4761209516,1112505.818338876,1118485.7694860671,1121919.353616538
2019-06-27 01:00:00,1123425.7531996288,1091799.8452670805,1115813.7530678564,1075992.5428607196,1081283.68050103,1082741.8688400285,1083307.614662519,1119182.493065501,1139421.4344388267,1138634.9697077856,1140682.9602751138,1138738.3672967553,1088999.7740675944,1088082.1258166148,1094023.9880457616,1099745.2930357978
2019-06-27 02:00:00,1092875.4403240215,1077191.114953422,1083257.0733944005,1054546.7274496248,1058315.1065559275,1060267.418764792,1060205.7019011194,1091842.4522809265,1119145.6881452953,1118290.945081906,1119574.4632313575,1117329.8761665898,1071628.1176922903,1071076.5660870194,1074375.688484774,1075267.656536561
2019-06-27 03:00:00,1093407.3624194525,1064035.407118378,1082089.4296701287,1042547.9346469834,1044667.8757244754,1047113.4776045464,1046543.3880003833,1087519.0654729565,1104560.0080321447,1103885.2672474144,1104780.194807024,1103031.925232997,1058717.2904797893,1055304.760429992,1062771.2963496954,1067270.5075422488
2019-06-27 04:00:00,1083872.8468524194,1059221.9265849958,1075157.8895361319,1040674.3653862749,1041187.6250498744,1044245.9700236013,1043633.0119799214,1080550.876203047,1099076.9252652158,1098546.3711249554,1098863.4514791104,1097520.4207035762,1057298.7629775223,1050637.4228780721,1059120.0149695126,1062589.5897682698
2019-06-27 05:00:00,1088790.2672516268,1066211.5892289309,1078120.1051956983,1048821.8435652247,1048298.9303370608,1052069.9887865721,1051459.1072279965,1084048.5296658457,1106375.9820231905,1106054.1118911947,1106366.8136061102,1105708.021375795,1066069.5634543437,1057731.2892692962,1068369.9281048852,1073274.4863836202
2019-06-27 06:00:00,1106244.9969933925,1101437.4338792376,1083202.8317945506,1081515.0074336657,1081006.5203690263,1085468.2379114819,1084934.7407589613,1095970.4831874678,1127014.455331738,1127392.005797342,1127429.8097498065,1126518.1060832145,1104361.4443790908,1090025.151271905,1100009.4407429798,1094376.064270767
2019-06-27 07:00:00,1189903.23895873,1185078.1561608387,1166391.2258409904,1159046.683590774,1159185.4500439411,1164564.273423619,1163801.111631859,1173338.0318999928,1181590.319722847,1181588.395760194,1181588.1942166497,1181592.8795731226,1190645.3224614991,1174915.1819081595,1188784.6516606594,1168961.0608838086
2019-06-27 08:00:00,1306876.0077053152,1300296.9804595788,1285912.565364782,1279738.408952855,1281142.470729711,1287271.5906878265,1286251.0757091013,1286698.201863565,1280502.9578125207,1280901.6742313001,1281964.0269910665,1284573.7202601733,1303365.7320830352,1294738.2643116121,1296310.6384921272,1275667.2445008862
2019-06-27 09:00:00,1402022.5911774847,1394557.051594171,1380975.6346727717,1380725.4322589377,1383209.515834073,1389884.3930794203,1388566.6638524996,1377722.9717200645,1368508.8837291037,1369439.505051171,1371359.4724003423,1375019.1104395874,1403657.5750311364,1394519.3541631007,1392467.0434280718,1364882.4503840194
2019-06-27 10:00:00,1461587.8291920014,1441925.5550054137,1442087.3469360028,1433684.7964948977,1437129.399622117,1443809.1898082122,1442651.5333805918,1430719.5053641116,1424963.630057779,1425846.4992592058,1427530.0007534507,1429776.8991259723,1450665.2351804331,1441439.7456657998,1442335.5357959224,1413670.928323815
2019-06-27 11:00:00,1477653.8703129971,1453034.6248201753,1459331.4392136894,1442874.5096137894,1447164.3816833603,1453474.4356060019,1453049.1993358443,1446585.4069667908,1443181.9408595914,1444072.1460033774,1446336.0713644922,1447595.0645781315,1465157.4001646528,1450935.430838491,1457697.7512679559,1427133.983581562
2019-06-27 12:00:00,1471184.4575771033,1455513.434745556,1454021.8164112703,1432138.0548609241,1437278.592412767,1443109.2603153926,1443748.547291887,1445722.1164923424,1443125.4866399195,1443798.1407913251,1446562.0684918808,1446804.1850574764,1466591.3764320076,1454018.4882974867,1462053.941124593,1421683.6324333313
2019-06-27 13:00:00,1460882.9480609857,1455387.5281977272,1446597.6515335536,1420388.5661540863,1426587.6625672178,1431824.0525149107,1433016.3164406775,1441136.375722825,1433415.5226641896,1434130.3882756066,1437510.2361906504,1436678.2641593998,1466952.035375746,1458079.6212273075,1466731.43308013,1415470.2944922661
2019-06-27 14:00:00,1465932.6814501183,1457963.877818418,1453929.7925712112,1438380.6310759943,1445976.503216087,1450807.1193572748,1452278.1362738907,1447879.1122001335,1442729.678114684,1443597.973299942,1447276.9491041882,1444900.1834591555,1471844.5981646662,1465530.1813060024,1472238.4259398591,1422950.439187462
2019-06-27 15:00:00,1475907.3162374739,1456985.7554262483,1463993.4185255521,1440546.1605029388,1449597.1634995474,1453692.9434704727,1455218.225386263,1453282.573980043,1442370.3446120366,1443136.36559879,1446671.472801685,1443139.2120020813,1467399.3704694936,1463281.1464591827,1468644.495637094,1426265.1609613206
2019-06-27 16:00:00,1474005.9132414793,1445552.8487095013,1462428.4140179765,1424565.6042983118,1434596.4386972405,1437948.929699982,1439239.139082177,1452698.4619449598,1432783.5853954295,1433052.8360885787,1436030.7469372393,1431710.0927940928,1456776.9459085343,1447380.5102810857,1455008.1198051407,1419958.2283073654
2019-06-27 17:00:00,1436500.454020545,1410223.696680015,1423357.1707327815,1393393.1524131952,1403579.774507149,1406270.8575875703,1407073.5886564304,1416623.626438361,1406574.8804338297,1407042.642900741,1409043.2886462873,1404768.943489731,1423058.1840103636,1417227.1943013957,1425645.6158591274,1391163.4723415244
2019-06-27 18:00:00,1371833.1485224816,1369405.3951268676,1356345.3922138948,1339564.559346145,1349200.4083443806,1351278.9094770567,1351245.507565123,1358248.6374328784,1373795.703554848,1375578.7557355657,1378208.0595234712,1372456.8075150105,1372061.3514485667,1365676.2372479655,1378243.2538510738,1345258.9934949349
2019-06-27 19:00:00,1313040.05165455,1303460.214106211,1295602.469344939,1282009.0815814256,1290855.9491269027,1292610.0595463023,1291781.1648688868,1307436.463152365,1333030.578159731,1333154.795669061,1335189.786278827,1330894.5063683772,1308930.364547629,1302876.0645559968,1318116.8813776763,1296209.5335970565
2019-06-27 20:00:00,1236200.7815295376,1247022.6996169414,1217742.4608656666,1221623.7996846675,1230455.6610481634,1231715.090081205,1229328.0241688336,1236955.0252243243,1290595.4771335653,1290375.4267899122,1291627.188935497,1288028.7200454911,1257819.6289022213,1248439.2165169178,1262211.3583730217,1235075.055152559
2019-06-27 21:00:00,1203878.567453118,1206954.851967711,1189765.5739848993,1183598.5997431728,1192997.5561223074,1193649.6428860356,1190458.3066096047,1208281.088805376,1259706.3889342959,1259323.5458636389,1260430.1404430133,1256835.5813407598,1212573.2200290167,1209359.2436498634,1217788.336398096,1205081.0485715414
2019-06-27 22:00:00,1177269.2112649383,1171457.999491792,1165712.5528343273,1154463.7148552435,1164204.088104489,1164296.8996842345,1161019.633460865,1182918.825196688,1226569.053385281,1225900.8588041288,1227567.605199383,1224272.5018663688,1180736.0867020772,1168909.9251634937,1178401.079615677,1170859.6585425485
2019-06-27 23:00:00,1145283.1677616395,1140555.9884297724,1140124.4441545205,1120944.2343547456,1130488.0518794837,1130091.8347714904,1126850.6552463693,1158783.5972811447,1192651.1849047116,1191860.0203079453,1194551.312459452,1192580.216672194,1142833.063334141,1139278.9606703697,1145030.06255679,1140100.094009779
2019-06-28 00:00:00,1116816.2432860143,1120795.2684319026,1121034.809254478,1095372.4631210759,1102963.3580383717,1100611.7606511274,1097164.8967214124,1136444.8560594446,1174960.0660860569,1174096.9882390779,1177211.8803007884,1175233.9348977045,1118818.7070817465,1114382.7486963382,1123442.202924675,1118154.2546539204
2019-06-28 01:00:00,1073630.2302908194,1098195.203391303,1073913.0309103008,1072964.6758702765,1079736.9702390782,1077710.902209422,1074358.0755624447,1093787.7557213118,1149253.5462785296,1148505.9934711547,1150623.01027474,1148735.2939983415,1092200.65900195,1088473.7334906142,1100203.854014445,1086601.2878478155
2019-06-28 02:00:00,1032359.2356020373,1080629.8656528569,1035972.1454783467,1053192.7126156762,1059414.9943907196,1057741.5732238998,1054376.5430027246,1060819.8368351154,1128816.8991208759,1127998.2432421292,1129343.172402349,1127148.651685346,1074915.1532935917,1068380.232739971,1082019.7012495683,1061055.1734188504
2019-06-28 03:00:00,1033239.5470101193,1067673.9404147884,1032489.3570052695,1040015.5044686656,1045466.0678710936,1044301.4945653146,1040932.8756252638,1052936.6189201092,1114145.9329605333,1113502.4136116295,1114449.0090206421,1112744.6974484392,1061026.641488541,1054223.1148605878,1065611.5567668846,1052457.682373717
2019-06-28 04:00:00,1008929.7492526183,1061858.7278449142,1017826.5388488316,1035871.4739525162,1040645.076094292,1040064.6295593624,1036643.0597824233,1043739.2501049775,1108626.1154552842,1108125.878038258,1108489.5651813354,1107190.1514569994,1056050.8406645847,1047485.8851501918,1058226.6568133745,1044101.975390965
2019-06-28 05:00:00,1018459.0507592555,1070254.7304911378,1022896.7668688213,1047507.1055973566,1052345.4871729435,1052276.1505749673,1048746.9002234614,1050529.0688890037,1116026.2808413615,1115731.1097070908,1116084.2943998203,1115466.4307134727,1064520.4078478937,1054948.3615895845,1068432.5756386255,1054144.3316158915
2019-06-28 06:00:00,1071602.8724570284,1110341.5855753021,1063792.5560537537,1082088.1961815949,1087799.9385590134,1088116.9839551197,1083856.222633645,1084107.5447257792,1136907.3520025592,1137307.3067818787,1137374.5594391818,1136490.8699779368,1103214.6108423215,1091475.2542147785,1104268.766856207,1090751.3656800808
2019-06-28 07:00:00,1159694.327280591,1192839.5293024972,1149695.2998643473,1165756.3286997864,1173081.641389757,1173937.4937038762,1168183.5505901605,1165593.3330560352,1192137.4340471167,1192135.4011109152,1192135.0489666048,1192139.575146675,1195513.5204364755,1183822.9570413167,1193420.3853766422,1161516.715775845
2019-06-28 08:00:00,1303818.341545011,1308580.5619571107,1290691.7936453563,1298750.800949959,1307998.6593640775,1309537.3479717816,1302772.6660315206,1297489.7095276625,1291723.3923105567,1292149.9240098253,1293254.5633411966,1295924.209656406,1317863.7284292406,1299262.5314348391,1305976.0251108105,1278486.3055711305
2019-06-28 09:00:00,1417940.2774470407,1402848.6134544634,1405445.2189291809,1395856.2255750312,1405809.5277832996,1408044.9563648535,1401194.559318027,1404602.5994735213,1380496.1790798663,1381459.2802435425,1383429.8023476233,1387161.2443585417,1412250.8752862453,1401373.0953095315,1401809.9943267882,1371943.939931486
2019-06-28 10:00:00,1482741.174001837,1453833.765857349,1470848.8048869278,1446951.1654989773,1456685.7548394327,1459424.6604171742,1453089.2177962936,1465480.3249266478,1437444.329069387,1438360.7795705325,1440095.3655560303,1442406.920526901,1460378.495422348,1447756.6958799362,1452924.4618260614,1428197.6430267834
2019-06-28 11:00:00,1503253.5778796163,1472277.2739061257,1491406.7027394741,1447274.5783172913,1456298.576433516,1459001.5456190633,1453588.1856662494,1483047.248189491,1455796.5494704929,1456723.9809784293,1459047.085719686,1460370.8630483607,1476527.9834683987,1455645.4902325175,1468683.3536057277,1441121.7185600186
2019-06-28 12:00:00,1501054.5619007675,1474317.9294197576,1487411.7436389436,1423897.464051243,1432737.8040870149,1434888.4500173887,1430100.7914668785,1484412.6062907914,1455658.7724206045,1456377.8829650867,1459217.5730716544,1459534.5915805316,1479661.3323341608,1457917.7416667917,1470189.72305044,1443370.46261794
2019-06-28 13:00:00,1464521.2460805883,1474064.299432828,1456553.6226783223,1403930.211284552,1413045.387997642,1414604.2907232316,1410296.9321068556,1456918.307573848,1445780.919805813,1446552.663307441,1450025.7782202358,1449278.938318343,1478499.8842161796,1454232.552993879,1468702.1308660202,1421501.066721112
2019-06-28 14:00:00,1461018.1428149028,1473372.5991445929,1459960.598726997,1409758.2763096387,1419360.1584766668,1420574.7750597382,1416756.425643684,1464201.653203356,1455080.8303685656,1456018.9449383873,1459809.9391890957,1457528.587458547,1479878.780629271,1456603.4158733878,1470176.555724016,1433458.604072372
2019-06-28 15:00:00,1467077.6546600673,1471936.148686273,1472756.299478336,1410733.4095864913,1420833.761230139,1421562.30615224,1418041.883293719,1473846.4221854806,1454682.1817101012,1455522.12362924,1459174.7097540395,1455737.549429631,1477870.0407754336,1454774.719911186,1465032.0549823325,1436607.150050363
